0.009700, 0.011250, 0.005833, 0.006325, 0.006820, 0.008750, 0.004871, 0.005962, 0.008744, 0.006560, 
0.009250, 0.005475, 0.008883, 0.004700, 0.006820, 0.003575, 0.007186, 0.008894, 0.026656, 0.034765, 
0.009967, 0.006300, 0.008233, 0.008375, 0.005500, 0.006656, 0.042071, 0.034121, 0.019370, 0.004413, 
0.006950, 0.002462, 0.005800, 0.006837, 0.005115, 0.004842, 0.005611, 0.010169, 0.010283, 0.009625, 
0.004660, 0.004530, 0.006947, 0.009095, 0.003740, 0.009660, 0.015691, 0.014565, 0.008933, 0.008346, 
0.005900, 0.003192, 0.005239, 0.005812, 0.016913, 0.008997, 0.021450, 0.014200, 0.013876, 0.020877, 
0.005186, 0.005221, 0.005390, 0.008932, 0.024343, 0.011038, 0.010312, 0.009768, 0.005327, 0.005013, 
0.006387, 0.007119, 0.010412, 0.044259, 0.027043, 0.008131, 0.007968, 0.002819, 0.008007, 0.004650, 
0.004856, 0.003011, 0.006274, 0.050767, 0.010713, 0.012826, 0.016432, 0.004717, 0.008612, 0.006566, 
0.005760, 0.003785, 0.045253, 0.065945, 0.046622, 0.013012, 0.006790, 0.005591, 0.008240, 0.008346, 
