0.003600, 0.002100, 0.003367, 0.004225, 0.002440, 0.001817, 0.006300, 0.000513, 0.001056, 0.002260, 
0.003400, 0.001825, 0.000550, 0.000825, 0.002480, 0.001458, 0.001657, 0.000994, 0.000439, 0.001805, 
0.001133, 0.001567, 0.002522, 0.001500, 0.000980, 0.000994, 0.005695, 0.001304, 0.002411, 0.001563, 
0.004050, 0.001837, 0.002850, 0.000869, 0.006310, 0.001187, 0.007707, 0.000963, 0.003306, 0.003877, 
0.007580, 0.001170, 0.002680, 0.000635, 0.003380, 0.001220, 0.006277, 0.002940, 0.008400, 0.004716, 
0.007250, 0.001442, 0.004461, 0.001892, 0.003427, 0.004825, 0.009252, 0.005579, 0.006239, 0.010132, 
0.005286, 0.001493, 0.001719, 0.001764, 0.003343, 0.006705, 0.015365, 0.009011, 0.006357, 0.006174, 
0.003838, 0.000919, 0.004500, 0.001869, 0.008325, 0.007479, 0.008884, 0.008878, 0.005207, 0.002693, 
0.005133, 0.001661, 0.003944, 0.003789, 0.004089, 0.006148, 0.012237, 0.004939, 0.004778, 0.005009, 
0.004440, 0.000880, 0.003510, 0.007050, 0.006364, 0.007025, 0.007017, 0.007794, 0.003624, 0.005088, 
