0.014700, 0.007300, 0.010933, 0.008475, 0.005020, 0.008383, 0.012329, 0.007325, 0.005200, 0.008980, 
0.010350, 0.008675, 0.007733, 0.003400, 0.004230, 0.005092, 0.003207, 0.005469, 0.003728, 0.003550, 
0.007667, 0.011833, 0.003889, 0.004467, 0.003340, 0.002300, 0.004662, 0.006962, 0.005619, 0.006337, 
0.006375, 0.003512, 0.004308, 0.003369, 0.005000, 0.003046, 0.005304, 0.008000, 0.005294, 0.010765, 
0.010580, 0.004020, 0.003053, 0.005310, 0.005460, 0.004607, 0.012371, 0.012582, 0.015153, 0.008272, 
0.014400, 0.005258, 0.004733, 0.010129, 0.010113, 0.009675, 0.006519, 0.010829, 0.013735, 0.016588, 
0.010314, 0.002993, 0.005081, 0.010321, 0.008629, 0.012890, 0.008039, 0.017937, 0.008994, 0.007977, 
0.016313, 0.005431, 0.020004, 0.009200, 0.025535, 0.020117, 0.034400, 0.008989, 0.016861, 0.012597, 
0.003533, 0.007361, 0.028637, 0.023767, 0.025996, 0.039354, 0.010298, 0.004679, 0.005257, 0.004602, 
0.006890, 0.004445, 0.012737, 0.071440, 0.024734, 0.019935, 0.005524, 0.005307, 0.002443, 0.013726, 
