3.943500, 3.937700, 3.964933, 3.975500, 3.975400, 5.922283, 4.550386, 3.961175, 3.960178, 3.958710, 
3.938550, 3.949550, 3.983150, 3.976000, 3.968410, 3.967233, 3.964929, 3.963381, 3.964722, 3.978675, 
3.943933, 4.107417, 3.984456, 3.998617, 3.968100, 3.967722, 4.546790, 3.977754, 3.989837, 4.017810, 
3.952350, 3.953250, 3.975067, 3.974550, 3.971020, 3.982775, 4.005443, 4.054553, 4.069497, 4.111277, 
3.955560, 3.950850, 3.981467, 3.974965, 3.989088, 4.020593, 4.070669, 4.117230, 4.138247, 4.156640, 
3.955033, 3.954183, 3.997944, 3.994175, 4.026500, 4.084961, 4.154395, 4.520963, 4.464980, 4.241612, 
3.954743, 3.952743, 4.634424, 4.019464, 4.076369, 4.161086, 4.803945, 4.235443, 4.237883, 4.265233, 
4.885900, 3.954763, 4.003317, 4.075678, 4.139500, 4.198481, 4.235248, 4.244530, 4.254757, 4.250739, 
3.953833, 3.956828, 4.011007, 4.098217, 4.171878, 4.216774, 4.234162, 4.236429, 4.251906, 4.227763, 
3.953750, 3.972090, 4.064410, 4.139210, 4.186876, 4.213287, 4.243307, 4.234072, 4.235747, 4.251160, 
