0.005700, 0.007750, 0.005433, 0.001425, 0.001700, 0.002483, 0.016243, 0.007675, 0.020900, 0.011770, 
0.013600, 0.001450, 0.005683, 0.005237, 0.009160, 0.015308, 0.019000, 0.015625, 0.025333, 0.039635, 
0.011233, 0.010267, 0.012022, 0.033975, 0.016220, 0.014961, 0.018829, 0.024067, 0.023541, 0.027917, 
0.012700, 0.013213, 0.021075, 0.010094, 0.081355, 1.209400, 0.201082, 0.041031, 0.039586, 0.026908, 
0.041180, 0.030780, 0.033260, 19.224435, 0.948088, 0.143783, 0.034614, 0.022177, 0.032111, 0.022742, 
0.011000, 0.028058, 0.029350, 0.034362, 0.044090, 0.261669, 0.050138, 0.057154, 0.026983, 0.074045, 
0.006843, 0.011907, 0.009395, 0.036754, 0.034417, 0.018248, 0.011892, 0.024768, 0.021049, 0.046157, 
0.004375, 0.030744, 0.050392, 0.014406, 0.021455, 0.042433, 0.022011, 0.028703, 0.035274, 0.076634, 
0.089800, 0.167194, 0.078948, 0.034603, 0.053100, 0.074289, 0.115024, 0.183879, 0.077158, 0.110276, 
0.011950, 0.025945, 0.066020, 0.078700, 20.981234, 0.030448, 0.132814, 0.093231, 0.660243, 0.196424, 
