0.017600, 0.007150, 0.009533, 0.007650, 0.010320, 0.003733, 0.006914, 0.005575, 0.007878, 0.006370, 
0.009300, 0.007550, 0.006033, 0.007313, 0.005850, 0.004683, 0.004636, 0.005137, 0.005044, 0.005345, 
0.005867, 0.003100, 0.005633, 0.003317, 0.007740, 0.009350, 0.007729, 0.024271, 0.004952, 0.006817, 
0.006925, 0.006375, 0.004017, 0.004106, 0.006365, 0.010846, 0.006843, 0.010397, 0.026033, 0.020667, 
0.005760, 0.004320, 0.005427, 0.008975, 0.010568, 0.012510, 0.011117, 0.021360, 0.032576, 0.008336, 
0.005700, 0.007892, 0.005089, 0.016217, 0.017577, 0.015175, 0.006040, 0.015454, 0.018352, 0.012233, 
0.012471, 0.004329, 0.004581, 0.016732, 0.011997, 0.007636, 0.012584, 0.010718, 0.003832, 0.010466, 
0.010300, 0.004112, 0.010837, 0.019297, 0.030935, 0.014850, 0.013575, 0.005022, 0.005026, 0.012287, 
0.004444, 0.005817, 0.013333, 0.025978, 0.034476, 0.011056, 0.017395, 0.002699, 0.005847, 0.004578, 
0.005750, 0.008520, 0.030080, 0.047988, 0.019372, 0.023628, 0.006366, 0.007989, 0.006179, 0.004109, 
