0.221200, 0.054500, 0.118867, 0.046175, 0.041940, 0.076800, 0.715971, 0.054475, 0.034978, 0.041710, 
0.075650, 0.146550, 0.189633, 0.145613, 0.065500, 0.042492, 0.031400, 0.063731, 0.031217, 0.046735, 
0.049500, 0.057050, 0.056578, 0.069458, 0.049167, 0.055694, 0.032390, 0.017650, 0.028307, 0.028193, 
0.055875, 0.034987, 0.049950, 0.060231, 0.041385, 0.087446, 0.072739, 0.098875, 0.242522, 0.028350, 
0.049940, 0.082410, 0.048553, 0.024515, 0.046132, 0.018000, 0.028449, 0.136423, 0.106776, 0.295534, 
0.391333, 0.681017, 3.701744, 1.100546, 2.216300, 1.361639, 0.755469, 1.348719, 1.023074, 1.818363, 
1.298543, 1.044400, 1.036310, 0.883575, 1.330563, 1.141781, 1.106839, 0.566073, 1.958813, 0.745139, 
0.779625, 0.125681, 0.076925, 0.061387, 0.371400, 0.594985, 0.068261, 0.011264, 0.016750, 0.031280, 
0.052256, 0.042122, 0.030515, 0.023767, 0.026313, 0.020556, 0.011133, 0.041153, 0.017941, 0.019178, 
0.025270, 0.028050, 0.044020, 0.027428, 0.022102, 0.033000, 0.015556, 0.017694, 0.023340, 0.010772, 
